UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_type_encoded,temp_diff,power,thermal_load,wear_rate,torque_speed_stress,thermal_efficiency,wear_per_cycle,tool_wear_normalized,power_normalized,thermal_load_normalized,risk_index
1963,L49142,L,297.8,307.5,1391,48.6,109,0,0,0,0,0,0,0,9.699999999999989,67602.6,471.41999999999945,0.07836089088166147,0.034938892631639885,1.0325721614314252,2.0,0.43083003952569165,0.6362600771118122,0.5292670450393366,0.5219901524556213
1964,L49143,L,297.7,307.5,1379,43.3,111,0,0,0,0,0,0,0,9.800000000000011,59710.7,424.3400000000005,0.08049311036625736,0.0313995646744049,1.0329190113228415,2.0,0.4387351778656126,0.5476005913703075,0.4719265339926424,0.48135220875512996
1965,M16824,M,297.8,307.5,1405,46.9,113,0,0,0,0,0,0,1,9.699999999999989,65894.5,454.92999999999944,0.0804270456909107,0.033380782680563825,1.0325721614314252,2.0,0.44664031620553357,0.6170708745629881,0.5091832509195403,0.516532364126972
1966,L49145,L,297.8,307.5,1581,33.1,116,0,0,0,0,0,0,0,9.699999999999989,52331.100000000006,321.06999999999965,0.07337128353338847,0.020936116249613435,1.0325721614314252,3.0,0.458498023715415,0.46469640594246286,0.34615009865295904,0.42665316086479255
1967,L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0,0,9.700000000000045,61357.5,392.85000000000184,0.07788778826476707,0.026732673090873446,1.0325612275071763,2.0,0.46640316205533594,0.5661011351074443,0.4335736730567808,0.48646370727140187
1968,L49147,L,297.9,307.6,1589,37.8,120,0,0,0,0,0,0,0,9.700000000000045,60064.2,366.6600000000017,0.07551919398666335,0.023788546105798954,1.0325612275071763,2.0,0.4743083003952569,0.5515718946318315,0.40167588239592766,0.47569765326643054
1969,L49148,L,298.0,307.6,1281,50.8,122,0,0,0,0,0,0,0,9.600000000000023,65074.799999999996,487.68000000000114,0.09523809449462846,0.03965651803546824,1.032214730462593,2.0,0.48221343873517786,0.607862169376365,0.5490707134679552,0.5399652403473671
1970,H31383,H,297.8,307.5,1631,31.3,124,0,0,0,0,0,0,2,9.699999999999989,51050.3,303.6099999999997,0.07602697684839377,0.01919068044640907,1.0325721614314252,2.0,0.49011857707509876,0.4503075934463948,0.3248849048790571,0.42860518032767503
1971,M16830,M,297.9,307.6,1202,67.0,129,0,0,0,0,0,0,1,9.700000000000045,80534.0,649.900000000003,0.10732113055473269,0.0557404321485821,1.0325612275071763,5.0,0.5098814229249011,0.7815345070865576,0.7466445813947831,0.6624062957143626
1972,L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0,0,9.700000000000045,68404.6,511.19000000000244,0.10169491447076337,0.04060092418643356,1.0325612275071763,3.0,0.5217391304347826,0.6452699362794001,0.5777044308576724,0.5755879623150348
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,0,9.700000000000045,49488.4,297.7900000000014,0.08312655035281297,0.019044664894263864,1.0325612275071763,2.0,0.5296442687747035,0.4327608365463256,0.3177965069544252,0.4370249105601066
1974,L49153,L,297.9,307.6,1747,25.3,136,0,0,0,0,0,0,0,9.700000000000045,44199.1,245.41000000000116,0.07784773853550235,0.01448196900697213,1.0325612275071763,2.0,0.5375494071146245,0.37333957956986347,0.2540009256327191,0.4032219144066246
1975,L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,0,9.600000000000023,70615.0,467.5200000000011,0.09517241313674198,0.033586206664922715,1.032214730462593,2.0,0.5454545454545454,0.6701020967582482,0.5245170876671612,0.576567573509441
1976,L49155,L,298.0,307.7,1422,45.6,140,0,0,0,0,0,0,0,9.699999999999989,64843.200000000004,442.3199999999995,0.09845288257065483,0.03206751032301329,1.032550300921131,2.0,0.5533596837944663,0.6052603197713609,0.4938250554161667,0.5510694860740448
1977,M16836,M,298.1,307.7,1419,47.4,142,0,0,0,0,0,0,1,9.599999999999966,67260.59999999999,455.0399999999984,0.10007047145827716,0.03340380526142491,1.0322039237771243,2.0,0.5612648221343873,0.6324179675914691,0.5093172240761902,0.5670264863540527
1978,M16837,M,298.1,307.7,1633,30.7,145,0,0,0,0,0,0,1,9.599999999999966,50133.1,294.71999999999895,0.08879363080959198,0.018799754936927402,1.0322039237771243,3.0,0.5731225296442687,0.4400035500193229,0.31405743794606716,0.4554673082473245
1979,L49158,L,298.0,307.7,1442,43.6,148,0,0,0,0,0,0,0,9.699999999999989,62871.200000000004,422.9199999999995,0.102635228137065,0.03023578342416239,1.032550300921131,3.0,0.5849802371541502,0.5831064017183892,0.47019706233405345,0.5499831340773929
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0,2,9.600000000000023,65035.99999999999,439.68000000000103,0.1056338020730014,0.03225352089962309,1.032214730462593,2.0,0.592885375494071,0.6074262809278581,0.4906096996565409,0.5665649443729481
1981,M16840,M,298.0,307.6,1301,58.5,155,0,0,0,0,0,0,1,9.600000000000023,76108.5,561.6000000000013,0.11913912283521043,0.04496541087651491,1.032214730462593,5.0,0.6126482213438734,0.7318173852085524,0.6391006747375334,0.6563347065213752
1982,L49161,L,298.0,307.6,1385,45.0,158,0,0,0,0,0,0,0,9.600000000000023,62325.0,432.000000000001,0.11407942155899335,0.03249097449465001,1.032214730462593,3.0,0.6245059288537549,0.576970260724204,0.4812559374467146,0.5672702309927775
1983,M16842,M,298.0,307.7,1487,41.3,160,0,0,0,0,0,0,1,9.699999999999989,61413.1,400.6099999999995,0.10759919228245332,0.02777404150790826,1.032550300921131,2.0,0.6324110671936758,0.566725758760459,0.44302487028962323,0.5558896155924951
1984,M16843,M,298.0,307.6,1459,44.4,163,0,0,0,0,0,0,1,9.600000000000023,64779.6,426.240000000001,0.11172035564276658,0.03043180239594378,1.032214730462593,3.0,0.6442687747035573,0.6045458222114374,0.47424061578934473,0.5813434412816576
1985,M16844,M,298.0,307.5,1387,45.5,166,0,0,0,0,0,0,1,9.5,63108.5,432.25,0.11968276770235928,0.032804614038899685,1.031879160004055,3.0,0.6561264822134387,0.5857722864820657,0.4815604218936478,0.5826504053980894
1986,L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0,0,9.599999999999966,62709.6,391.6799999999986,0.10995445601851363,0.026545217784351215,1.0322039237771243,3.0,0.6679841897233201,0.5812909487988352,0.43214868584512356,0.5712255662825156
1987,L49166,L,298.1,307.6,1498,42.9,171,0,0,0,0,0,0,0,9.5,64264.2,407.55,0.11415220217521894,0.02863818405448475,1.0318684658883441,2.0,0.6758893280632411,0.5987556957588503,0.45147735853652415,0.5854256475139088
1988,M16847,M,298.2,307.8,1599,31.2,173,0,0,0,0,0,0,1,9.600000000000023,49888.799999999996,299.5200000000007,0.10819261971111557,0.019512194999923734,1.0321931243396003,2.0,0.683794466403162,0.4372590255871013,0.3199035393272108,0.5006665560355583
1989,H31402,H,298.3,307.9,1420,39.2,176,0,0,0,0,0,0,2,9.599999999999966,55664.00000000001,376.3199999999987,0.1239436610989883,0.027605633608411034,1.032182332142731,3.0,0.6956521739130435,0.5021389989844249,0.41344116142547116,0.5529349176881863
1990,L49169,L,298.2,307.9,1785,23.4,181,0,0,0,0,0,0,0,9.699999999999989,41769.0,226.97999999999973,0.10140055965601928,0.01310924362403785,1.0325284697341224,5.0,0.7154150197628458,0.34603925692253773,0.2315543322047098,0.4594440846433126
1991,L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0,0,9.600000000000023,68446.3,461.7600000000011,0.12860154512577973,0.033801826888251396,1.0321931243396003,2.0,0.7233201581027667,0.6457384040191612,0.5175017660097915,0.6383001142497925
1992,M16851,M,298.2,307.8,1583,36.6,185,0,0,0,0,0,0,1,9.600000000000023,57937.8,351.36000000000087,0.11686670804253502,0.023120656834360983,1.0321931243396003,2.0,0.7312252964426877,0.5276834101755238,0.38304143424353837,0.5657075719027937
1993,L49172,L,298.2,307.8,1375,46.6,188,0,0,0,0,0,0,0,9.600000000000023,64075.0,447.3600000000011,0.13672727173289256,0.03389090884442975,1.0321931243396003,3.0,0.7430830039525691,0.5966301778604618,0.4999634618663672,0.6262112934990763
1994,M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0,1,9.699999999999989,62177.5,412.24999999999955,0.12987012898243247,0.029049897272386212,1.0325175651184189,2.0,0.7509881422924901,0.5753132105655765,0.45720166613889124,0.6101497199283363
1995,M16854,M,298.2,307.9,1403,45.1,193,0,0,0,0,0,0,1,9.699999999999989,63275.3,437.4699999999995,0.13756236537731742,0.032145402479362775,1.0325284697341224,3.0,0.7628458498023715,0.5876461574411102,0.4879180571456385,0.6278076042969732
1996,L49175,L,298.3,308.0,1451,47.1,196,0,0,0,0,0,0,0,9.699999999999989,68342.1,456.8699999999995,0.13507925475479493,0.03246037193342266,1.0325175651184189,3.0,0.7747035573122529,0.6445677963816766,0.5115460502277517,0.6567155769077296
1997,M16856,M,298.4,308.0,1416,38.2,198,1,1,0,0,0,0,1,9.600000000000023,54091.200000000004,366.7200000000009,0.13983050748707268,0.026977400939425137,1.0321715471792379,2.0,0.7826086956521738,0.48446978888619274,0.40174895866319094,0.5789091025256846
1998,L49177,L,298.3,308.1,1672,41.3,0,0,0,0,0,0,0,0,9.800000000000011,69053.59999999999,404.74000000000046,0.0,0.024700956790066047,1.0328527980941067,-198.0,0.0,0.6525609569773607,0.4480549533529815,0.33018477309910266
1999,H31412,H,298.3,308.0,1637,30.8,2,0,0,0,0,0,0,2,9.699999999999989,50419.6,298.75999999999965,0.0012217470908873116,0.0188149051996646,1.0325175651184189,2.0,0.007905138339920948,0.44322215931048736,0.31897790660852876,0.23182207511167324
2000,L49179,L,298.4,308.0,1540,37.8,7,0,0,0,0,0,0,0,9.600000000000023,58211.99999999999,362.88000000000085,0.004545454515938607,0.024545454386068477,1.0321715471792379,5.0,0.02766798418972332,0.5307638383348162,0.3970720775582778,0.2894179684438175
2001,L49180,L,298.4,308.1,1279,53.1,9,0,0,0,0,0,0,0,9.700000000000045,67914.90000000001,515.0700000000024,0.007036747403934735,0.04151680968321494,1.032506667811439,2.0,0.035573122529644265,0.639768529752757,0.5824300294740951,0.38088881677991326
2002,L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0,0,9.800000000000011,55979.6,342.0200000000004,0.006857855318841301,0.02175810460250558,1.0328417884436398,2.0,0.043478260869565216,0.5056845246119694,0.37166589530606675,0.28059643032323695
2003,L49182,L,298.5,308.2,1654,27.1,13,0,0,0,0,0,0,0,9.699999999999989,44823.4,262.8699999999997,0.00785973393071503,0.016384522270952103,1.0324957778058366,2.0,0.05138339920948616,0.380353114580244,0.27526611940661927,0.21723912987985344
2004,M16863,M,298.5,308.2,1564,37.5,15,0,0,0,0,0,0,1,9.699999999999989,58650.0,363.74999999999955,0.009590792777552476,0.02397698194388119,1.0324957778058366,2.0,0.05928853754940711,0.5356844347380625,0.39813168343360805,0.30386025047126397
2005,L49184,L,298.5,308.2,1451,47.5,18,0,0,0,0,0,0,0,9.699999999999989,68922.5,460.74999999999943,0.0124052376815628,0.032736043881901836,1.0324957778058366,3.0,0.07114624505928853,0.651088148327896,0.5162716488441743,0.3786664371753365
2006,L49185,L,298.5,308.3,1504,38.0,20,0,0,0,0,0,0,0,9.800000000000011,57152.0,372.40000000000043,0.013297872252008828,0.025265957278816774,1.032830786169823,2.0,0.07905138339920947,0.5188555456694258,0.4086668452975411,0.3098772706497739
2007,M16866,M,298.5,308.3,1381,50.5,22,0,0,0,0,0,0,1,9.800000000000011,69740.5,494.90000000000055,0.01593048504032958,0.036567704297120175,1.032830786169823,2.0,0.08695652173913043,0.6602777553093011,0.5578642242954214,0.4002252025770689
2008,L49187,L,298.6,308.4,1562,34.4,25,0,0,0,0,0,0,0,9.799999999999955,53732.799999999996,337.1199999999984,0.01600512153645889,0.022023047234167432,1.0328197912652446,3.0,0.09881422924901186,0.4804434378566871,0.36569800014614917,0.29336812310045557
2009,L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,0,9.800000000000011,44731.7,242.0600000000003,0.01490889003363396,0.013638873475213288,1.032830786169823,2.0,0.1067193675889328,0.37932293492230396,0.24992083404379642,0.23146087772540322
2010,M16869,M,298.6,308.3,1717,28.7,29,0,0,0,0,0,0,1,9.699999999999989,49277.9,278.38999999999965,0.016889924188177495,0.016715200834506692,1.0324848950942769,2.0,0.11462450592885375,0.4303960293707928,0.2941685138723098,0.26321916534447226
2011,L49190,L,298.6,308.3,1278,60.5,32,0,0,0,0,0,0,0,9.699999999999989,77319.0,586.8499999999993,0.025039123434748643,0.04733959274382166,1.0324848950942769,3.0,0.12648221343873517,0.7454164307476611,0.6698536038779104,0.4751738957631655
2012,L49191,L,298.7,308.5,1616,30.2,34,0,0,0,0,0,0,0,9.800000000000011,48803.2,295.9600000000003,0.02103960383020047,0.018688118696236888,1.0328088037225043,2.0,0.13438735177865613,0.42506313641960325,0.31556768080286374,0.2759441858782026
2013,L49192,L,298.6,308.4,1397,46.4,36,0,0,0,0,0,0,0,9.799999999999955,64820.799999999996,454.71999999999787,0.02576950590000354,0.033214029826671224,1.0328197912652446,2.0,0.14229249011857706,0.6050086728320166,0.5089274839841135,0.39109784309226986
2014,L49193,L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0,0,9.799999999999955,63706.5,420.419999999998,0.025589225416907575,0.02888888869435092,1.0328197912652446,2.0,0.15019762845849802,0.5924903610234841,0.4671522178647072,0.37797182504985655
2015,L49194,L,298.6,308.4,1310,59.7,40,0,0,0,0,0,0,0,9.799999999999955,78207.0,585.0599999999973,0.03053435091195152,0.04557251873608765,1.0328197912652446,2.0,0.15810276679841895,0.7553924344145164,0.6676734952378574,0.4901608856150797
2016,L49195,L,298.5,308.2,1301,66.3,42,1,0,0,1,0,0,0,9.699999999999989,86256.3,643.1099999999992,0.032282859090831215,0.05096079899338356,1.0324957778058366,2.0,0.1660079051383399,0.845820189274448,0.7383747838160387,0.541661653982482
2017,L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0,0,9.800000000000011,64152.0,431.2000000000005,0.030178326267638365,0.030178326267638365,1.032830786169823,2.0,0.17391304347826086,0.5974952142144572,0.4802815872165237,0.3928982578205986
2018,L49197,L,298.7,308.5,1483,42.5,46,0,0,0,0,0,0,0,9.800000000000011,63027.5,416.50000000000045,0.03101820612934453,0.02865812522819875,1.0328088037225043,2.0,0.1818181818181818,0.584862313174616,0.46237790173677795,0.3868993372006909
2019,L49198,L,298.7,308.5,1375,46.4,48,0,0,0,0,0,0,0,9.800000000000011,63800.0,454.72000000000054,0.034909090655206615,0.03374545430003306,1.0328088037225043,2.0,0.18972332015810275,0.5935407623104785,0.5089274839841167,0.4066298019516197
2020,M16879,M,298.7,308.5,1660,27.0,50,0,0,0,0,0,0,1,9.800000000000011,44820.0,264.6000000000003,0.030120481746262157,0.016265060142981565,1.0328088037225043,2.0,0.1976284584980237,0.3803149181698078,0.2773731517794064,0.2763578043839737
2021,H31434,H,298.7,308.4,1560,33.3,53,0,0,0,0,0,0,2,9.699999999999989,51947.99999999999,323.0099999999996,0.033974358756574626,0.021346153709319526,1.0324740196694335,3.0,0.20948616600790512,0.46039256922537675,0.34851289796117024,0.3264661065591261
2022,L49201,L,298.7,308.5,1480,42.2,58,0,0,0,0,0,0,0,9.800000000000011,62456.00000000001,413.5600000000005,0.03918918892439737,0.028513513320854642,1.0328088037225043,5.0,0.2292490118577075,0.5784419459498324,0.458797164640829,0.40287133792028146
2023,L49202,L,298.7,308.4,1373,46.9,60,0,0,0,0,0,0,0,9.699999999999989,64393.7,454.92999999999944,0.04369992684850745,0.03415877615324999,1.0324740196694335,2.0,0.23715415019762845,0.6002105296269334,0.5091832509195403,0.4276797942429935
2024,L49203,L,298.7,308.5,1444,54.2,62,0,0,0,0,0,0,0,9.800000000000011,78264.8,531.1600000000007,0.042936287791299946,0.03753462577884609,1.0328088037225043,2.0,0.24505928853754938,0.7560417733919312,0.6020266484787941,0.5054442419762373
2025,M16884,M,298.7,308.6,1722,24.7,64,0,0,0,0,0,0,1,9.900000000000034,42533.4,244.53000000000083,0.03716608573074282,0.014343786211708558,1.0331435877755748,2.0,0.25296442687747034,0.35462670872765517,0.2529291403795094,0.2834525254831375
2026,L49205,L,298.7,308.5,1469,39.9,67,0,0,0,0,0,0,0,9.800000000000011,58613.1,391.02000000000044,0.04560925768816026,0.027161334056083498,1.0328088037225043,3.0,0.26482213438735175,0.5352698913424465,0.4313448469052189,0.3959132752292403
2027,M16886,M,298.7,308.5,1360,52.9,69,0,0,0,0,0,0,1,9.800000000000011,71944.0,518.4200000000006,0.05073529374459343,0.03889705853752163,1.0328088037225043,2.0,0.2727272727272727,0.6850323995434405,0.5865101210630145,0.4905536652728456
2028,L49207,L,298.7,308.4,1750,25.8,72,0,0,0,0,0,0,0,9.699999999999989,45150.0,250.2599999999997,0.041142856907755106,0.014742857058612247,1.0324740196694335,3.0,0.2845849802371541,0.3840222168297879,0.25990792390324563,0.30701303431477167
2029,M16888,M,298.7,308.3,1349,46.6,74,0,0,0,0,0,0,1,9.600000000000023,62863.4,447.3600000000011,0.054855448073717956,0.03454410648966563,1.0321392356163632,2.0,0.2924901185770751,0.5830187746591533,0.4999634618663672,0.44189071838848615
2030,L49209,L,298.7,308.5,1668,35.2,77,0,0,0,0,0,0,0,9.800000000000011,58713.600000000006,344.96000000000043,0.0461630692676075,0.021103117379477714,1.0328088037225043,3.0,0.3043478260869565,0.5363989322979861,0.37524663240201594,0.3952327998447832
2031,L49210,L,298.9,308.6,1400,49.5,79,0,0,0,0,0,0,0,9.700000000000045,69300.0,480.15000000000225,0.05642857102551021,0.035357142604591836,1.0324522906506428,2.0,0.31225296442687744,0.6553290733101459,0.539899641926291,0.4834698003416821
2032,L49211,L,298.8,308.6,1331,62.8,81,0,0,0,0,0,0,0,9.800000000000011,83586.8,615.4400000000007,0.06085649841580392,0.047182569142129455,1.0327978235342095,2.0,0.3201581027667984,0.8158303899628822,0.7046744452293358,0.5842146916643847
2033,L49212,L,298.8,308.5,1444,42.2,83,0,0,0,0,0,0,0,9.699999999999989,60936.8,409.3399999999995,0.057479223978675734,0.029224376528917063,1.032463151523991,2.0,0.32806324110671936,0.561374891027888,0.45365746717657424,0.43573500390402636
2034,H31447,H,298.8,308.5,1359,47.6,85,0,0,0,0,0,0,2,9.699999999999989,64688.4,461.71999999999946,0.0625459892380722,0.03502575397332043,1.032463151523991,2.0,0.3359683794466403,0.6035212596726793,0.51745304849828,0.4706796442299439
2035,M16894,M,298.8,308.5,1425,47.4,90,0,0,0,0,0,0,1,9.699999999999989,67545.0,459.77999999999946,0.06315789429362881,0.033263157661311174,1.032463151523991,5.0,0.3557312252964427,0.6356129849820702,0.5150902491900686,0.48750346037021874
2036,M16895,M,298.9,308.6,1469,34.2,93,0,0,0,0,0,0,1,9.700000000000045,50239.8,331.7400000000016,0.06330837261192394,0.023281143476643,1.0324522906506428,3.0,0.3675889328063241,0.4412022432527165,0.3591454948481237,0.3871398945527817
2037,L49216,L,299.0,308.7,1892,22.8,96,0,0,0,0,0,0,0,9.699999999999989,43137.6,221.15999999999974,0.05073995744852031,0.012050739894023573,1.0324414370420925,3.0,0.3794466403162055,0.36141443554692765,0.2244659342800758,0.3275427670745833
2038,H31451,H,299.0,308.7,1940,19.9,98,0,0,0,0,0,0,2,9.699999999999989,38606.0,193.02999999999977,0.050515463657136786,0.01025773190588798,1.0324414370420925,2.0,0.38735177865612647,0.31050536097854714,0.1902053443110116,0.3051539230493182
2039,L49218,L,299.0,308.8,1405,55.2,103,0,0,0,0,0,0,0,9.800000000000011,77556.0,540.9600000000006,0.0733096080191487,0.039288255948126294,1.0327758851914421,5.0,0.40711462450592883,0.7480789452398285,0.6139624387986244,0.5714582650139075
2040,M16899,M,299.0,308.9,1449,39.6,105,0,0,0,0,0,0,1,9.899999999999977,57380.4,392.0399999999991,0.07246376761584701,0.027329192357976588,1.0331103333407916,2.0,0.4150197628458498,0.5214214457116666,0.43258714344870985,0.45221048188645285
2041,L49220,L,299.1,308.9,1686,29.6,108,0,0,0,0,0,0,0,9.799999999999955,49905.600000000006,290.0799999999987,0.06405693912184496,0.017556346277838992,1.0327649270222357,3.0,0.4268774703557312,0.4374477607916095,0.30840620661096346,0.39450717836306437
2042,L49221,L,299.1,308.9,1680,27.2,110,0,0,0,0,0,0,0,9.799999999999955,45696.0,266.55999999999875,0.06547619008645125,0.01619047609410431,1.0327649270222357,2.0,0.43478260869565216,0.3901561109763003,0.2797603098433706,0.37488796972416216
